coef,pval,ci_low,ci_high,error,name
-1.71855630812522,3.220502318650157e-19,-2.0944459970149687,-1.3426666192354713,,hydro_rain_high_vs_median
-2.956797587507782,5.1445905506494e-31,-3.4572051236377463,-2.4563900513778174,,hydro_rain_low_vs_median
-2.718503815666963,2.2909600267386036e-40,-3.119094869438306,-2.31791276189562,,met_rain_high_vs_median
-7.336384053882961,3.1367442498032695e-166,-7.859659738106063,-6.813108369659859,,met_rain_low_vs_median
-1.72185931770088,3.5597865007611393e-22,-2.0703844763006094,-1.3733341591011508,,met_tmax_high_vs_median
6.8055877866503725,4.713253143743061e-41,5.811532277013728,7.799643296287017,,met_tmax_low_vs_median
-39.219065603827936,1.533946769263358e-188,-41.84374080979979,-36.59439039785608,,flood_vs_not
5.76798927250176,1.101731113628034e-96,5.226184067716465,6.3097944772870544,,aqrean_carbon_monoxide_high_vs_not
-0.86511584189358,0.03584321210993196,-1.673041980305969,-0.05718970348119101,,aqrean_daqi_overall_high+vhigh_vs_low+mod
-0.8384827699738727,5.396778870455521e-06,-1.1997686718385374,-0.477196868109208,,aqrean_daqi_overall_high+vhigh+mod_vs_low
4.448272604276483,1.1255054686704346e-68,3.9504660742193396,4.946079134333627,,aqrean_nitrogen_monoxide_high_vs_not
2.064022889329184,3.771593295030131e-09,1.3776517826845684,2.7503939959737997,,aqrean_nitrogen_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh_vs_low+mod
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh+mod_vs_low
4.055615829835514,2.180601339860351e-53,3.538833040438778,4.572398619232249,,aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not
-2.647169053933642,3.6581479164391595e-23,-3.170562634143225,-2.123775473724059,,aqrean_ozone_high_vs_not
1.9463158800067621,0.4730806159476241,-3.3705317136936284,7.263163473707152,,aqrean_daqi_ozone_high+vhigh_vs_low+mod
-3.132178911247769,1.3878543737411365e-34,-3.6326858041737107,-2.631672018321827,,aqrean_daqi_ozone_high+vhigh+mod_vs_low
1.2521563811000243,1.3553498568050208e-05,0.6881028621489653,1.8162099000510832,,aqrean_pm2p5_high_vs_not
-1.4835926939009172,7.399046707208785e-08,-2.0239531407907663,-0.9432322470110679,,aqrean_pm10_high_vs_not
-8.15089566623964,7.915660926929686e-16,-10.134070912780414,-6.167720419698865,,aqrean_daqi_pm10_high+vhigh_vs_low+mod
-0.5272186957542845,0.07669088689237402,-1.1109489755376358,0.056511584029066864,,aqrean_daqi_pm10_high+vhigh+mod_vs_low
0.9223440449735459,8.762977565066246e-05,0.4614760712750749,1.383212018672017,,aqrean_sulfur_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_sulfur_dioxide_high+vhigh_vs_low+mod
13.861241446160484,0.6159302740603491,-40.29764757151842,68.0201304638394,,aqrean_daqi_sulfur_dioxide_high+vhigh+mod_vs_low
